date,AUD,BYN,CAD,CHF,CNY,EUR,GBP,JPY,KGS,NOK,RUB,TRY,USD,UZS,ZAR
2011-03-30,149.260000,0.050000,149.370000,158.820000,22.190000,205.720000,233.320000,1.780000,3.070000,26.070000,5.130000,93.270000,145.590000,0.090000,21.360000
2011-03-31,150.140000,0.050000,149.850000,157.970000,22.220000,205.420000,234.130000,1.750000,3.080000,26.070000,5.100000,93.660000,145.700000,0.090000,21.380000
2011-04-01,150.640000,0.050000,150.220000,159.150000,22.250000,207.140000,235.000000,1.760000,3.080000,26.380000,5.130000,94.530000,145.700000,0.090000,21.540000
2011-04-02,150.680000,0.050000,150.430000,158.140000,22.250000,206.380000,233.600000,1.740000,3.080000,26.380000,5.130000,94.470000,145.680000,0.090000,21.530000
2011-04-05,151.310000,0.050000,151.400000,157.730000,22.310000,207.080000,235.260000,1.740000,3.070000,26.480000,5.160000,94.900000,145.810000,0.090000,21.660000
2011-04-06,150.380000,0.050000,150.620000,157.800000,22.270000,206.530000,236.530000,1.730000,3.070000,26.530000,5.130000,94.820000,145.620000,0.090000,21.620000
2011-04-07,150.840000,0.050000,151.330000,158.520000,22.220000,207.850000,236.600000,1.710000,3.070000,26.690000,5.150000,95.490000,145.430000,0.090000,21.760000
2011-04-08,152.450000,0.050000,151.590000,158.380000,22.230000,207.880000,237.610000,1.710000,3.080000,26.570000,5.150000,96.060000,145.440000,0.090000,21.760000
2011-04-09,153.000000,0.050000,152.300000,159.200000,22.250000,209.540000,238.650000,1.710000,3.070000,26.870000,5.180000,96.770000,145.400000,0.090000,21.960000
2011-04-12,153.410000,0.050000,152.160000,160.130000,22.240000,210.200000,237.760000,1.720000,3.080000,26.900000,5.200000,96.340000,145.400000,0.090000,21.850000
2011-04-13,152.250000,0.050000,151.840000,161.180000,22.230000,209.930000,236.170000,1.730000,3.080000,26.640000,5.170000,95.690000,145.370000,0.090000,21.700000
2011-04-14,152.430000,0.050000,151.230000,162.110000,22.250000,210.740000,236.490000,1.730000,3.080000,26.740000,5.160000,95.920000,145.380000,0.090000,21.570000
2011-04-15,152.910000,0.050000,151.300000,162.720000,22.250000,210.210000,237.470000,1.750000,3.080000,26.730000,5.140000,95.700000,145.310000,0.090000,21.360000
2011-04-16,152.970000,0.050000,150.830000,162.720000,22.240000,210.120000,237.360000,1.750000,3.080000,26.880000,5.150000,95.600000,145.280000,0.090000,21.240000
2011-04-19,153.100000,0.050000,151.130000,162.380000,22.260000,208.170000,236.170000,1.760000,3.100000,26.820000,5.160000,95.660000,145.300000,0.090000,21.220000
2011-04-20,152.370000,0.050000,150.910000,162.230000,22.280000,207.470000,236.580000,1.760000,3.100000,26.680000,5.130000,94.740000,145.490000,0.090000,21.290000
2011-04-21,155.080000,0.050000,152.950000,162.950000,22.300000,210.800000,237.840000,1.760000,3.110000,27.100000,5.170000,95.840000,145.530000,0.090000,21.510000
2011-04-22,156.190000,0.050000,153.310000,164.690000,22.300000,212.660000,240.440000,1.770000,3.100000,27.330000,5.210000,95.980000,145.310000,0.090000,21.560000
2011-04-23,156.060000,0.050000,152.390000,164.170000,22.330000,211.770000,240.060000,1.770000,3.100000,27.150000,5.190000,95.890000,145.290000,0.090000,21.670000
2011-04-26,156.210000,0.050000,152.890000,164.680000,22.270000,212.170000,240.210000,1.770000,3.100000,27.180000,5.200000,95.630000,145.380000,0.090000,21.690000
2011-04-27,156.370000,0.050000,152.780000,165.990000,22.290000,212.650000,240.070000,1.780000,3.100000,27.340000,5.230000,95.130000,145.460000,0.090000,21.570000
2011-04-28,157.500000,0.050000,152.850000,166.370000,22.330000,213.550000,240.820000,1.780000,3.100000,27.440000,5.250000,95.750000,145.390000,0.090000,21.880000
2011-04-29,159.010000,0.050000,153.680000,166.900000,22.400000,216.070000,242.770000,1.790000,3.100000,27.650000,5.300000,96.090000,145.570000,0.090000,22.080000
2011-04-30,158.900000,0.050000,152.890000,167.730000,22.430000,216.170000,242.750000,1.790000,3.110000,27.740000,5.340000,95.590000,145.540000,0.090000,21.980000
2011-05-04,158.740000,0.050000,153.530000,168.580000,22.440000,215.870000,240.470000,1.800000,3.120000,27.770000,5.340000,95.530000,145.790000,0.090000,21.920000
2011-05-05,158.350000,0.050000,153.040000,169.480000,22.460000,216.560000,240.400000,1.800000,3.130000,27.570000,5.350000,94.760000,145.800000,0.090000,21.990000
2011-05-06,156.030000,0.050000,151.840000,170.180000,22.440000,216.980000,240.090000,1.820000,3.130000,27.540000,5.350000,94.710000,145.710000,0.090000,21.930000
2011-05-07,155.410000,0.050000,150.570000,167.030000,22.440000,211.570000,238.580000,1.810000,3.130000,26.580000,5.250000,94.440000,145.680000,0.090000,21.590000
2011-05-11,157.400000,0.050000,151.580000,166.360000,22.470000,209.420000,238.780000,1.810000,3.130000,26.770000,5.260000,93.770000,145.900000,0.090000,21.650000
2011-05-12,158.420000,0.050000,152.990000,165.890000,22.450000,210.000000,239.060000,1.810000,3.130000,26.950000,5.280000,92.930000,145.750000,0.090000,21.600000
2011-05-13,154.430000,0.050000,151.060000,164.340000,22.430000,206.760000,237.380000,1.800000,3.130000,26.470000,5.210000,91.950000,145.740000,0.090000,21.050000
2011-05-14,155.950000,0.050000,151.530000,165.210000,22.430000,208.770000,237.200000,1.810000,3.130000,26.670000,5.240000,92.340000,145.730000,0.090000,21.160000
2011-05-17,153.980000,0.050000,150.110000,164.180000,22.400000,206.150000,236.210000,1.800000,3.140000,26.260000,5.180000,91.690000,145.790000,0.090000,20.810000
2011-05-18,154.070000,0.050000,149.780000,164.480000,22.400000,206.590000,237.340000,1.780000,3.130000,26.090000,5.180000,92.160000,145.750000,0.090000,20.910000
2011-05-19,154.440000,0.050000,149.860000,165.360000,22.390000,207.600000,236.030000,1.800000,3.140000,26.240000,5.190000,92.080000,145.600000,0.090000,21.050000
2011-05-20,154.650000,0.050000,150.170000,164.740000,22.370000,206.770000,235.100000,1.780000,3.150000,26.190000,5.190000,92.300000,145.480000,0.090000,21.020000
2011-05-21,155.230000,0.050000,150.530000,165.290000,22.370000,207.940000,236.030000,1.780000,3.140000,26.530000,5.200000,92.140000,145.220000,0.090000,21.140000
2011-05-24,153.000000,0.050000,148.330000,164.600000,22.330000,203.080000,234.340000,1.780000,3.140000,25.890000,5.110000,90.310000,145.230000,0.090000,20.710000
2011-05-25,153.580000,0.030000,148.910000,164.850000,22.380000,204.750000,234.400000,1.780000,3.150000,26.120000,5.120000,91.090000,145.380000,0.090000,20.770000
2011-05-26,152.330000,0.030000,148.360000,165.610000,22.370000,204.290000,234.760000,1.770000,3.140000,26.070000,5.100000,90.570000,145.270000,0.090000,20.670000
2011-05-27,153.590000,0.030000,148.360000,166.730000,22.360000,205.490000,236.410000,1.780000,3.160000,26.340000,5.150000,90.740000,145.170000,0.090000,20.810000
2011-05-28,154.830000,0.030000,148.570000,169.230000,22.380000,206.410000,238.350000,1.790000,3.170000,26.540000,5.160000,90.150000,145.300000,0.090000,20.910000
2011-05-31,155.350000,0.030000,148.930000,170.910000,22.420000,207.600000,239.490000,1.800000,3.180000,26.770000,5.180000,90.860000,145.340000,0.090000,21.030000
2011-06-01,155.410000,0.030000,149.730000,170.690000,22.450000,209.450000,240.000000,1.780000,3.180000,27.070000,5.200000,91.220000,145.430000,0.090000,21.140000
2011-06-02,155.710000,0.030000,149.930000,171.340000,22.430000,209.300000,238.310000,1.790000,3.180000,27.050000,5.190000,91.380000,145.330000,0.090000,21.450000
2011-06-03,154.780000,0.030000,148.790000,172.310000,22.450000,209.620000,238.170000,1.800000,3.210000,26.960000,5.200000,91.510000,145.500000,0.090000,21.490000
2011-06-04,155.220000,0.030000,148.910000,172.840000,22.460000,210.800000,237.590000,1.810000,3.210000,27.040000,5.220000,92.110000,145.530000,0.090000,21.710000
2011-06-07,156.220000,0.030000,148.340000,173.980000,22.470000,213.030000,238.930000,1.820000,3.220000,27.230000,5.240000,92.310000,145.550000,0.090000,21.760000
2011-06-08,155.700000,0.030000,149.200000,174.630000,22.450000,213.540000,239.390000,1.810000,3.220000,27.240000,5.250000,92.210000,145.470000,0.090000,21.580000
2011-06-09,154.670000,0.030000,148.550000,174.030000,22.470000,213.260000,238.110000,1.820000,3.220000,27.020000,5.250000,91.700000,145.490000,0.090000,21.590000
2011-06-10,153.760000,0.030000,148.620000,173.830000,22.470000,212.790000,239.240000,1.820000,3.220000,27.020000,5.250000,92.250000,145.480000,0.090000,21.620000
2011-06-11,154.720000,0.030000,149.480000,172.990000,22.460000,210.770000,236.820000,1.820000,3.220000,26.870000,5.230000,92.470000,145.520000,0.090000,21.460000
2011-06-14,153.780000,0.030000,149.160000,173.230000,22.480000,208.980000,236.930000,1.810000,3.220000,26.560000,5.210000,92.800000,145.740000,0.090000,21.480000
2011-06-15,155.220000,0.030000,149.630000,173.720000,22.490000,210.670000,238.800000,1.820000,3.220000,26.980000,5.230000,92.430000,145.750000,0.090000,21.540000
2011-06-16,155.750000,0.030000,150.400000,171.560000,22.490000,208.900000,237.500000,1.800000,3.220000,26.750000,5.220000,91.370000,145.740000,0.090000,21.380000
2011-06-17,153.370000,0.030000,148.390000,171.080000,22.490000,205.830000,235.050000,1.810000,3.220000,26.190000,5.160000,90.670000,145.620000,0.090000,21.270000
2011-06-18,153.460000,0.030000,148.010000,171.930000,22.560000,206.750000,235.250000,1.810000,3.220000,26.250000,5.180000,90.690000,145.920000,0.090000,21.260000
2011-06-21,153.570000,0.030000,148.510000,172.510000,22.560000,207.790000,235.870000,1.820000,3.220000,26.250000,5.190000,90.680000,146.030000,0.090000,21.430000
2011-06-22,154.090000,0.030000,149.210000,172.760000,22.560000,209.180000,236.030000,1.820000,3.220000,26.410000,5.210000,91.150000,145.840000,0.090000,21.570000
2011-06-23,154.770000,0.030000,150.110000,173.500000,22.580000,210.110000,235.730000,1.820000,3.220000,26.640000,5.230000,90.680000,145.910000,0.090000,21.640000
2011-06-24,153.750000,0.030000,150.210000,173.850000,22.580000,208.440000,233.670000,1.810000,3.220000,26.750000,5.200000,90.180000,146.000000,0.090000,21.460000
2011-06-25,154.800000,0.030000,149.560000,174.870000,22.570000,209.020000,234.140000,1.820000,3.230000,26.890000,5.200000,89.890000,146.120000,0.090000,21.320000
2011-06-28,152.750000,0.030000,147.990000,174.800000,22.580000,207.430000,233.340000,1.810000,3.230000,26.550000,5.160000,89.050000,146.270000,0.090000,21.180000
2011-06-29,153.010000,0.030000,148.130000,175.510000,22.620000,208.910000,233.270000,1.810000,3.240000,26.760000,5.190000,89.370000,146.340000,0.090000,21.320000
2011-06-30,154.860000,0.030000,149.450000,175.840000,22.630000,210.290000,234.100000,1.800000,3.240000,27.010000,5.220000,89.020000,146.250000,0.090000,21.410000
2011-07-01,156.430000,0.030000,151.030000,174.980000,22.560000,211.190000,233.630000,1.810000,3.230000,27.200000,5.230000,89.830000,145.830000,0.090000,21.510000
2011-07-02,156.250000,0.030000,151.510000,172.340000,22.560000,211.750000,233.530000,1.810000,3.220000,27.130000,5.230000,90.220000,145.800000,0.090000,21.560000
2011-07-05,156.810000,0.030000,151.950000,171.900000,22.570000,211.920000,235.150000,1.810000,3.220000,27.240000,5.250000,90.470000,145.840000,0.090000,21.740000
2011-07-06,156.000000,0.030000,151.510000,172.580000,22.530000,210.990000,234.140000,1.800000,3.220000,27.220000,5.230000,89.780000,145.710000,0.090000,21.610000
2011-07-08,156.230000,0.030000,150.770000,173.260000,22.510000,208.120000,232.480000,1.800000,3.210000,26.920000,5.190000,89.090000,145.490000,0.090000,21.680000
2011-07-09,156.660000,0.030000,151.710000,171.300000,22.500000,207.920000,232.140000,1.790000,3.210000,26.870000,5.210000,89.610000,145.430000,0.080000,21.730000
2011-07-12,155.860000,0.030000,150.790000,173.810000,22.520000,205.570000,232.290000,1.800000,3.210000,26.560000,5.170000,88.790000,145.620000,0.090000,21.590000
2011-07-13,154.320000,0.030000,150.100000,175.210000,22.580000,203.190000,231.210000,1.840000,3.220000,26.140000,5.150000,88.390000,146.140000,0.090000,21.190000
2011-07-14,155.790000,0.030000,151.900000,175.810000,22.590000,205.430000,232.830000,1.840000,3.230000,26.280000,5.180000,88.680000,146.130000,0.080000,21.320000
2011-07-15,157.170000,0.030000,152.590000,179.490000,22.640000,208.000000,235.820000,1.850000,3.230000,26.510000,5.210000,88.840000,146.180000,0.080000,21.310000
2011-07-16,155.490000,0.030000,152.080000,178.650000,22.600000,206.380000,235.040000,1.840000,3.230000,26.260000,5.190000,88.710000,146.030000,0.080000,21.170000
2011-07-19,154.700000,0.030000,152.090000,178.650000,22.560000,204.850000,234.590000,1.850000,3.230000,26.120000,5.170000,87.820000,145.870000,0.080000,21.050000
2011-07-20,156.140000,0.030000,153.320000,178.360000,22.640000,207.760000,236.320000,1.850000,3.250000,26.470000,5.210000,88.350000,146.310000,0.090000,21.050000
2011-07-21,157.260000,0.030000,154.420000,178.170000,22.690000,207.710000,236.080000,1.860000,3.250000,26.590000,5.230000,88.390000,146.470000,0.090000,21.210000
2011-07-22,156.560000,0.030000,154.390000,177.850000,22.660000,207.930000,236.360000,1.850000,3.250000,26.660000,5.230000,87.450000,146.210000,0.080000,21.260000
2011-07-23,158.350000,0.030000,154.750000,177.720000,22.660000,210.430000,237.930000,1.860000,3.250000,27.080000,5.270000,87.480000,146.050000,0.080000,21.660000
2011-07-26,157.980000,0.030000,153.550000,181.150000,22.640000,209.570000,237.440000,1.870000,3.260000,26.970000,5.270000,85.370000,145.900000,0.080000,21.510000
2011-07-27,158.810000,0.030000,154.160000,181.160000,22.570000,210.520000,238.190000,1.860000,3.250000,27.140000,5.270000,84.440000,145.400000,0.080000,21.700000
2011-07-28,160.990000,0.030000,154.450000,182.040000,22.590000,210.830000,238.930000,1.880000,3.260000,27.250000,5.310000,85.700000,145.520000,0.080000,21.940000
2011-07-29,161.510000,0.030000,154.230000,182.350000,22.680000,209.920000,238.800000,1.880000,3.270000,27.130000,5.300000,87.340000,146.120000,0.080000,22.040000
2011-07-30,159.880000,0.030000,153.800000,182.450000,22.710000,208.690000,237.950000,1.880000,3.270000,26.980000,5.270000,86.880000,146.140000,0.080000,21.610000
2011-08-02,160.930000,0.030000,153.310000,184.390000,22.680000,210.040000,239.360000,1.880000,3.260000,27.220000,5.300000,87.150000,145.890000,0.080000,21.870000
2011-08-03,158.810000,0.030000,152.820000,187.430000,22.700000,207.340000,237.760000,1.890000,3.270000,27.090000,5.250000,86.140000,146.140000,0.080000,21.730000
2011-08-04,157.470000,0.030000,152.680000,188.590000,22.730000,209.080000,239.650000,1.900000,3.270000,27.220000,5.260000,85.780000,146.250000,0.080000,21.610000
2011-08-05,155.850000,0.030000,151.410000,188.690000,22.750000,208.940000,240.050000,1.840000,3.300000,27.150000,5.250000,86.610000,146.460000,0.080000,21.540000
2011-08-06,153.150000,0.030000,149.700000,190.500000,22.760000,207.270000,238.680000,1.870000,3.300000,26.670000,5.180000,84.300000,146.530000,0.080000,21.170000
2011-08-09,151.870000,0.030000,149.130000,192.990000,22.790000,210.190000,240.760000,1.880000,3.280000,26.840000,5.150000,84.230000,146.650000,0.080000,21.190000
2011-08-10,148.950000,0.030000,147.150000,196.150000,22.840000,209.010000,240.240000,1.900000,3.280000,26.680000,4.930000,82.490000,146.840000,0.080000,20.050000
2011-08-11,152.100000,0.030000,149.520000,203.400000,22.910000,211.210000,238.810000,1.920000,3.290000,27.040000,4.990000,84.020000,147.040000,0.090000,20.600000
2011-08-12,151.280000,0.030000,148.830000,199.390000,23.000000,209.650000,238.030000,1.920000,3.290000,26.800000,5.000000,83.370000,147.070000,0.090000,20.550000
2011-08-13,151.620000,0.030000,149.070000,191.040000,23.040000,209.250000,239.390000,1.920000,3.290000,26.590000,5.010000,82.920000,147.180000,0.090000,20.430000
2011-08-16,153.220000,0.030000,148.860000,185.250000,23.010000,210.570000,239.780000,1.910000,3.290000,26.760000,5.090000,83.470000,147.070000,0.090000,20.650000
2011-08-17,153.120000,0.030000,149.160000,188.130000,23.020000,211.230000,240.340000,1.910000,3.290000,26.870000,5.110000,82.650000,146.890000,0.080000,20.530000
2011-08-18,153.660000,0.030000,149.180000,186.400000,22.900000,210.800000,239.750000,1.910000,3.270000,27.000000,5.090000,82.520000,146.270000,0.080000,20.630000
2011-08-19,153.050000,0.030000,148.710000,184.040000,22.900000,210.880000,241.670000,1.910000,3.270000,27.080000,5.050000,82.420000,146.290000,0.080000,20.520000
2011-08-20,152.160000,0.030000,148.500000,185.430000,22.970000,210.120000,242.360000,1.920000,3.280000,26.760000,5.010000,81.950000,146.790000,0.080000,20.350000
2011-08-23,153.010000,0.030000,148.740000,186.450000,22.920000,211.370000,241.880000,1.910000,3.270000,26.900000,5.030000,82.000000,146.700000,0.080000,20.470000
2011-08-24,153.660000,0.030000,148.320000,186.150000,22.890000,211.810000,242.530000,1.910000,3.270000,27.080000,5.070000,82.070000,146.410000,0.080000,20.450000
2011-08-25,153.420000,0.030000,148.080000,185.140000,22.910000,211.310000,241.660000,1.910000,3.270000,26.950000,5.060000,82.330000,146.390000,0.080000,20.330000
2011-08-26,153.270000,0.030000,148.500000,184.840000,22.920000,211.470000,239.840000,1.900000,3.270000,27.100000,5.070000,82.610000,146.450000,0.080000,20.250000
2011-08-27,153.710000,0.030000,148.570000,185.050000,22.930000,211.430000,238.970000,1.900000,3.270000,27.180000,5.070000,83.580000,146.430000,0.080000,20.370000
2011-08-28,154.730000,0.030000,149.250000,181.650000,22.920000,212.250000,239.670000,1.910000,3.250000,27.290000,5.080000,83.730000,146.410000,0.080000,20.520000
2011-09-01,156.430000,0.030000,149.820000,180.330000,22.960000,211.520000,238.520000,1.910000,3.280000,27.370000,5.060000,85.290000,146.460000,0.080000,20.920000
2011-09-02,157.070000,0.030000,149.860000,183.620000,22.980000,209.670000,237.760000,1.910000,3.280000,27.210000,5.060000,85.400000,146.640000,0.080000,21.020000
2011-09-03,156.770000,0.030000,150.030000,187.870000,22.990000,208.860000,237.550000,1.910000,3.280000,27.140000,5.050000,84.300000,146.710000,0.080000,21.000000
2011-09-06,155.210000,0.030000,148.720000,186.930000,22.990000,207.520000,236.660000,1.910000,3.280000,27.130000,5.000000,83.330000,146.800000,0.080000,20.740000
2011-09-07,155.390000,0.030000,148.450000,173.160000,22.990000,208.410000,236.910000,1.900000,3.290000,27.120000,4.980000,83.140000,146.910000,0.080000,20.890000
2011-09-08,155.860000,0.030000,148.930000,171.620000,22.970000,207.030000,235.110000,1.900000,3.260000,27.580000,4.980000,83.730000,146.870000,0.080000,20.730000
2011-09-09,156.070000,0.030000,149.270000,169.920000,23.010000,206.760000,234.230000,1.900000,3.260000,27.310000,4.980000,83.370000,146.900000,0.080000,20.670000
2011-09-10,155.880000,0.030000,148.850000,167.930000,23.030000,203.750000,235.020000,1.900000,3.270000,27.060000,4.940000,82.930000,147.110000,0.080000,20.310000
2011-09-13,151.890000,0.030000,147.500000,166.250000,23.060000,200.330000,233.040000,1.920000,3.300000,26.450000,4.870000,82.340000,147.310000,0.080000,20.160000
2011-09-14,151.670000,0.030000,147.950000,166.750000,23.030000,200.560000,232.660000,1.910000,3.300000,25.940000,4.870000,82.540000,147.340000,0.080000,19.970000
2011-09-15,150.190000,0.030000,148.420000,167.070000,23.040000,200.990000,232.160000,1.920000,3.290000,25.950000,4.850000,83.190000,147.290000,0.080000,19.980000
2011-09-16,150.740000,0.030000,148.330000,167.860000,23.020000,202.490000,232.220000,1.920000,3.260000,26.060000,4.820000,82.680000,147.080000,0.080000,19.870000
2011-09-17,152.120000,0.030000,149.300000,168.210000,23.040000,202.940000,232.060000,1.920000,3.260000,26.290000,4.820000,82.520000,147.080000,0.080000,19.860000
2011-09-20,150.480000,0.030000,149.600000,166.570000,23.020000,200.810000,231.450000,1.920000,3.270000,25.990000,4.760000,81.860000,147.100000,0.080000,19.420000
2011-09-21,150.920000,0.030000,148.630000,166.930000,23.080000,201.320000,231.040000,1.930000,3.260000,25.950000,4.690000,81.820000,147.350000,0.080000,19.290000
2011-09-22,150.950000,0.030000,148.660000,166.960000,23.090000,201.370000,231.090000,1.930000,3.260000,25.960000,4.690000,81.840000,147.380000,0.080000,19.290000
2011-09-23,146.500000,0.030000,144.820000,162.180000,23.090000,199.410000,227.800000,1.930000,3.260000,25.580000,4.620000,80.610000,147.500000,0.080000,18.060000
2011-09-24,145.260000,0.030000,143.980000,163.600000,23.120000,199.960000,228.220000,1.940000,3.270000,25.440000,4.620000,80.990000,147.680000,0.080000,17.870000
2011-09-27,143.920000,0.030000,143.500000,162.740000,23.100000,198.870000,229.010000,1.930000,3.280000,25.400000,4.560000,79.970000,147.780000,0.080000,18.160000
2011-09-28,145.950000,0.030000,143.840000,163.320000,23.090000,199.290000,229.620000,1.930000,3.280000,25.540000,4.580000,79.670000,147.710000,0.080000,18.610000
2011-09-29,146.120000,0.030000,144.230000,164.670000,23.100000,201.020000,230.850000,1.930000,3.280000,25.730000,4.630000,79.950000,147.660000,0.080000,18.770000
2011-09-30,145.710000,0.030000,143.650000,165.350000,23.120000,201.720000,231.790000,1.930000,3.290000,25.750000,4.640000,79.850000,147.870000,0.080000,18.760000
2011-10-01,144.110000,0.020000,141.980000,164.320000,23.200000,200.300000,230.810000,1.930000,3.290000,25.390000,4.610000,79.840000,147.990000,0.080000,18.480000
2011-10-04,142.590000,0.020000,141.250000,162.540000,23.250000,197.550000,229.930000,1.930000,3.280000,25.170000,4.560000,79.520000,148.190000,0.080000,18.300000
2011-10-05,140.040000,0.020000,140.380000,160.740000,23.240000,195.350000,228.180000,1.930000,3.280000,24.980000,4.520000,78.190000,148.170000,0.080000,17.990000
2011-10-06,141.660000,0.020000,140.740000,160.720000,23.250000,197.240000,229.060000,1.930000,3.280000,25.220000,4.530000,79.120000,148.200000,0.080000,18.310000
2011-10-07,144.450000,0.020000,142.940000,160.730000,23.270000,198.460000,229.750000,1.930000,3.290000,25.370000,4.580000,80.660000,148.340000,0.080000,18.630000
2011-10-08,145.040000,0.020000,142.640000,161.120000,23.270000,199.190000,230.200000,1.940000,3.280000,25.480000,4.600000,80.720000,148.360000,0.080000,18.600000
2011-10-11,146.970000,0.020000,143.980000,162.490000,23.350000,201.100000,231.920000,1.940000,3.280000,25.780000,4.660000,80.830000,148.240000,0.080000,18.890000
2011-10-12,146.840000,0.020000,143.360000,163.410000,23.230000,201.340000,231.380000,1.930000,3.270000,25.830000,4.680000,80.520000,148.080000,0.080000,18.580000
2011-10-13,149.070000,0.020000,144.830000,164.580000,23.260000,203.560000,231.820000,1.930000,3.270000,26.220000,4.730000,80.810000,147.890000,0.080000,18.950000
2011-10-14,149.970000,0.020000,144.610000,164.410000,23.150000,202.860000,231.700000,1.920000,3.270000,26.140000,4.730000,80.770000,147.720000,0.080000,18.830000
2011-10-15,151.160000,0.020000,145.120000,164.810000,23.160000,203.760000,232.840000,1.920000,3.270000,26.320000,4.770000,80.630000,147.720000,0.080000,18.860000
2011-10-18,153.190000,0.020000,147.130000,166.110000,23.220000,205.520000,233.680000,1.910000,3.270000,26.620000,4.820000,80.690000,147.870000,0.080000,18.950000
2011-10-19,149.920000,0.020000,144.370000,163.900000,23.180000,202.170000,232.360000,1.920000,3.290000,26.120000,4.740000,79.300000,147.890000,0.080000,18.350000
2011-10-20,152.450000,0.020000,146.170000,164.260000,23.180000,204.340000,232.980000,1.930000,3.290000,26.440000,4.770000,80.140000,147.850000,0.080000,18.580000
2011-10-21,150.860000,0.020000,144.980000,163.860000,23.180000,203.020000,232.520000,1.930000,3.270000,26.310000,4.710000,79.230000,147.920000,0.080000,18.280000
2011-10-22,151.370000,0.020000,145.510000,166.120000,23.190000,203.410000,233.690000,1.930000,3.270000,26.390000,4.720000,79.960000,148.000000,0.080000,18.030000
2011-10-25,153.490000,0.020000,146.930000,167.100000,23.210000,204.890000,235.690000,1.940000,3.290000,26.590000,4.790000,81.120000,147.970000,0.080000,18.430000
2011-10-26,154.910000,0.020000,147.750000,168.290000,23.260000,205.960000,236.430000,1.940000,3.260000,26.850000,4.850000,82.000000,147.960000,0.080000,18.710000
2011-10-27,153.240000,0.020000,145.920000,169.230000,23.290000,206.180000,236.660000,1.950000,3.250000,26.820000,4.840000,83.790000,147.960000,0.080000,18.580000
2011-10-28,156.260000,0.020000,148.310000,168.860000,23.250000,206.860000,236.350000,1.950000,3.250000,27.010000,4.890000,84.170000,147.850000,0.080000,18.800000
2011-10-29,157.630000,0.020000,149.030000,171.100000,23.220000,209.170000,237.720000,1.950000,3.240000,27.270000,4.960000,84.450000,147.540000,0.080000,19.110000
2011-11-01,155.970000,0.020000,147.990000,169.500000,23.250000,206.830000,236.550000,1.890000,3.240000,26.980000,4.900000,84.200000,147.770000,0.080000,18.920000
2011-11-02,153.150000,0.020000,146.410000,166.340000,23.290000,202.810000,236.430000,1.900000,3.250000,26.260000,4.820000,82.770000,147.990000,0.080000,18.470000
2011-11-03,154.110000,0.020000,145.970000,167.770000,23.300000,204.090000,237.160000,1.900000,3.250000,26.290000,4.850000,83.120000,148.040000,0.080000,18.580000
2011-11-04,151.790000,0.020000,145.470000,167.280000,23.290000,203.010000,235.920000,1.900000,3.240000,26.150000,4.800000,82.820000,147.910000,0.080000,18.410000
2011-11-05,153.440000,0.020000,145.960000,167.070000,23.340000,204.200000,236.730000,1.900000,3.240000,26.440000,4.850000,83.980000,147.940000,0.080000,18.770000
2011-11-08,152.250000,0.020000,145.080000,164.300000,23.310000,202.910000,236.780000,1.890000,3.240000,26.180000,4.820000,83.630000,147.970000,0.080000,18.520000
2011-11-09,152.890000,0.020000,145.790000,164.080000,23.320000,203.810000,237.720000,1.900000,3.230000,26.360000,4.860000,83.310000,147.980000,0.080000,18.660000
2011-11-10,152.820000,0.020000,146.370000,165.000000,23.330000,204.070000,238.020000,1.900000,3.230000,26.390000,4.910000,83.410000,147.910000,0.080000,18.780000
2011-11-11,149.630000,0.020000,144.620000,163.010000,23.340000,200.890000,235.740000,1.910000,3.240000,25.920000,4.820000,83.050000,148.080000,0.080000,18.470000
2011-11-12,150.510000,0.020000,145.230000,163.500000,23.360000,202.150000,235.700000,1.910000,3.240000,26.100000,4.850000,83.520000,148.130000,0.080000,18.640000
2011-11-15,152.180000,0.020000,145.860000,164.400000,23.320000,203.290000,236.850000,1.920000,3.240000,26.300000,4.880000,83.440000,148.140000,0.080000,18.770000
2011-11-16,150.610000,0.020000,145.270000,162.260000,23.350000,201.190000,235.510000,1.920000,3.210000,25.840000,4.830000,83.130000,148.220000,0.080000,18.330000
2011-11-17,150.240000,0.020000,144.610000,161.570000,23.340000,200.370000,233.950000,1.920000,3.210000,25.750000,4.830000,82.380000,148.080000,0.080000,18.110000
2011-11-18,149.180000,0.020000,144.630000,160.640000,23.310000,199.550000,233.060000,1.920000,3.210000,25.600000,4.810000,82.050000,148.010000,0.080000,18.120000
2011-11-19,147.860000,0.020000,143.920000,161.820000,23.290000,199.990000,233.990000,1.930000,3.180000,25.550000,4.790000,81.510000,148.020000,0.080000,18.090000
2011-11-22,146.720000,0.020000,143.330000,160.900000,23.260000,199.070000,232.280000,1.930000,3.170000,25.460000,4.770000,80.630000,147.950000,0.080000,17.940000
2011-11-23,145.780000,0.020000,142.220000,161.700000,23.200000,199.630000,231.180000,1.920000,3.170000,25.540000,4.760000,80.290000,147.570000,0.080000,17.830000
2011-11-24,143.790000,0.020000,141.520000,161.200000,23.180000,198.250000,229.380000,1.910000,3.160000,25.400000,4.720000,79.470000,147.340000,0.080000,17.470000
2011-11-25,143.400000,0.020000,140.730000,160.370000,23.140000,197.040000,228.780000,1.910000,3.150000,25.240000,4.690000,78.900000,147.200000,0.080000,17.270000
